id,state,company,company_canonical,company_dba,location,employees_affected,notice_date,effective_date,notice_type,first_seen
574b0ddedc811a9d,DE,JeniusBank,JeniusBank,,"New York, 277 Park Ave; New York, New York 10172",106,2026-08-10,,WARN,2026-09-02T05:08:44.856399Z
da4eb4d860b773c5,DE,Conduent,Conduent,,"Florham Park, Sarah Amoriell, 100 Campus Dr. ; Florham Park, New Jersey 07932",1,2026-06-29,,WARN,2026-09-02T05:08:44.856399Z
5ce9df6663456bcc,DE,"Atlas Hospitality Group, LLC",Atlas Hospitality Group,,"Baltimore, 1429 Aliceanna Street; Baltimore, Maryland 21231",67,2026-04-30,,WARN,2026-09-02T05:08:44.856399Z
667d2142cdca8303,DE,Quality Built LLC,Quality Built,,Fort Lauderdale,2,2025-07-07,,WARN,2026-09-02T05:08:44.856399Z
9cd2ddd69ff51e0c,DE,"Harrington Logistics, LLC",Harrington Logistics,,"Harrington, 111 Reese Ave; Harrington, Delaware 19952",151,2025-03-31,,WARN,2026-09-02T05:08:44.856399Z
